Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2014-11-24,21,Other,United Kingdom,Not applicable,No,Yes,No,Never,1000+,Yes,No,Yes,Don't know,No,Don't know,No,Very easy,Yes,No,Some of them,Yes,No,No,No,Don't know,
2014-10-22,35,Male,United States,New York,No,No,Yes,Sometimes,1000+,No,Yes,Yes,No,No,No,Yes,Very difficult,No,No,Yes,Some of them,Maybe,Maybe,No,Yes,
2014-04-14,65,Non-binary,United States,Washington,No,No,Yes,Sometimes,100-500,No,Yes,Yes,Don't know,Don't know,No,Yes,Somewhat easy,Yes,Yes,Yes,No,No,Maybe,No,No,
2014-01-14,35,Female,United Kingdom,Not applicable,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Yes,No,No,Yes,Yes,Very difficult,No,No,No,Yes,No,No,No,Yes,
2014-10-15,50,Male,United Kingdom,Not applicable,No,Yes,No,Rarely,26-100,No,Yes,No,Yes,No,No,Yes,Somewhat easy,Don't know,No,Some of them,No,No,No,Don't know,Don't know,
2014-06-28,40,Male,India,Not applicable,No,No,No,Sometimes,1000+,Yes,Yes,Yes,No,Don't know,Yes,No,Very easy,Yes,Yes,Yes,Yes,No,No,Yes,No,
2014-05-05,50,Male,United States,Illinois,No,No,Yes,Never,26-100,No,Yes,Yes,No,Don't know,Yes,No,Very easy,Don't know,No,Yes,No,No,No,No,Don't know,
2014-12-19,21,Male,United Kingdom,Not applicable,No,Yes,Yes,Sometimes,100-500,Yes,Yes,No,Yes,Don't know,Yes,Yes,Don't know,No,No,Yes,No,No,Maybe,Don't know,No,
2014-01-23,25,Non-binary,United States,Illinois,No,No,Yes,Rarely,1-5,No,Yes,Don't know,Yes,Yes,Don't know,Yes,Somewhat easy,Don't know,Yes,No,No,Yes,No,No,Yes,
2014-03-04,40,Male,United States,Florida,No,No,Yes,Rarely,26-100,Yes,Yes,Yes,No,Yes,Yes,Yes,Very easy,Yes,Don't know,No,No,No,Yes,Don't know,Yes,
2014-05-23,60,Non-binary,Canada,Not applicable,No,Yes,Yes,Never,1-5,No,Yes,Yes,Yes,Yes,Yes,Don't know,Very easy,No,Don't know,Some of them,Yes,Maybe,No,Yes,Yes,
2014-06-02,25,Female,United States,Pennsylvania,Yes,Yes,No,Rarely,500-1000,No,Yes,No,Yes,Yes,Yes,No,Somewhat easy,Yes,No,Yes,No,Maybe,No,Yes,No,
2014-05-25,40,Male,United States,Pennsylvania,Yes,Yes,Yes,Never,100-500,Yes,Yes,Don't know,No,Don't know,No,Don't know,Very easy,No,No,Yes,Some of them,No,No,Don't know,Don't know,
2014-08-13,40,Prefer not to say,United States,Illinois,No,No,No,Often,100-500,No,Yes,No,Yes,No,Yes,Don't know,Somewhat difficult,No,No,Yes,Some of them,No,No,No,Yes,
2014-11-05,21,Male,United States,Texas,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,Don't know,Yes,Yes,No,Somewhat easy,No,No,No,Yes,Maybe,Yes,No,No,
2014-04-14,45,Male,United States,Washington,No,Yes,No,Rarely,1000+,No,No,Yes,Yes,Yes,No,No,Somewhat difficult,Don't know,Don't know,No,No,Maybe,Yes,Yes,Don't know,
2014-04-14,21,Female,United States,New York,No,No,No,Sometimes,1-5,No,Yes,No,No,Yes,No,Yes,Very easy,Yes,No,Yes,No,No,Yes,No,Yes,
2014-02-08,40,Male,United States,Massachusetts,No,No,No,Sometimes,26-100,No,Yes,Yes,No,No,Yes,No,Somewhat easy,Yes,No,Some of them,Some of them,No,No,No,Don't know,
2014-07-17,18,Male,United States,Illinois,No,Yes,No,Often,500-1000,No,Yes,No,No,No,Yes,Yes,Somewhat difficult,No,No,Yes,Yes,No,Yes,Yes,Yes,
2014-05-14,25,Male,Germany,Not applicable,No,No,No,Never,1000+,Yes,No,No,Yes,Don't know,Yes,Don't know,Very easy,No,No,No,No,Yes,No,No,No,
2014-03-08,21,Male,United States,Washington,No,No,No,Rarely,26-100,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Yes,Somewhat easy,Yes,Don't know,No,Yes,No,Yes,No,Yes,
2014-06-28,45,Other,United States,Illinois,No,No,No,Often,100-500,No,Yes,Yes,No,Yes,No,No,Somewhat easy,No,No,Yes,No,No,Maybe,Yes,Yes,
2014-02-11,30,Male,United States,California,No,No,No,Rarely,100-500,Yes,Yes,Yes,Don't know,No,No,Yes,Somewhat easy,Don't know,No,Some of them,No,Maybe,Yes,No,Yes,
2014-01-15,50,Male,India,Not applicable,No,Yes,No,Never,1000+,No,Yes,No,Yes,Yes,Yes,Don't know,Somewhat difficult,No,No,Some of them,No,Maybe,Yes,No,Don't know,
2014-04-21,40,Male,Netherlands,Not applicable,No,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat difficult,Yes,No,No,Some of them,Yes,No,Yes,No,
2014-06-06,60,Non-binary,India,Not applicable,No,No,Yes,Never,100-500,No,Yes,No,No,Don't know,Yes,No,Somewhat difficult,Yes,No,No,No,No,Yes,No,Yes,
2014-10-16,30,Male,India,Not applicable,No,No,No,Often,6-25,Yes,No,Yes,Yes,No,Yes,No,Very easy,Don't know,Don't know,Yes,No,Yes,Maybe,Yes,Don't know,
2014-08-19,35,Male,Canada,Not applicable,No,No,Yes,Rarely,1-5,No,Yes,Yes,No,No,No,No,Somewhat easy,No,No,No,Yes,No,Yes,Yes,No,
2014-06-06,55,Male,India,Not applicable,No,No,Yes,Often,6-25,Yes,Yes,No,Yes,No,No,No,Somewhat easy,Don't know,No,Yes,No,Maybe,No,No,Don't know,
2014-02-07,45,Male,United Kingdom,Not applicable,Yes,Yes,No,Often,1000+,Yes,No,Yes,No,Yes,Yes,Don't know,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No,Yes,
2014-04-07,60,Female,United States,New York,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Don't know,Yes,No,Yes,Somewhat difficult,No,No,Yes,Yes,No,Yes,Don't know,Yes,
2014-10-16,55,Female,United States,California,Yes,No,No,Never,1000+,Yes,No,Yes,No,No,Don't know,Don't know,Somewhat easy,No,Don't know,Yes,Some of them,Yes,Yes,Yes,No,
2014-09-11,45,Male,United States,New York,No,No,Yes,Never,26-100,No,Yes,No,Don't know,No,No,No,Very difficult,Yes,No,Yes,Yes,No,Yes,No,Yes,
2014-07-15,18,Female,Other,Not applicable,No,Yes,No,Sometimes,1000+,No,No,No,No,Yes,No,Don't know,Very easy,No,Yes,Yes,No,No,No,Yes,Yes,
2014-03-27,50,Male,United Kingdom,Not applicable,No,No,No,Rarely,500-1000,Yes,Yes,No,No,No,Don't know,No,Don't know,No,No,No,Some of them,Yes,Yes,No,Yes,
2014-11-18,30,Other,India,Not applicable,No,No,No,Sometimes,6-25,No,No,Yes,Don't know,Don't know,Don't know,No,Very easy,No,No,Yes,Some of them,No,No,No,Yes,
2014-01-10,25,Other,United States,Washington,Yes,Yes,No,Rarely,100-500,No,No,Don't know,Don't know,No,No,Don't know,Very difficult,Don't know,Yes,Some of them,No,Yes,No,No,Yes,
2014-01-05,45,Male,Canada,Not applicable,No,No,No,Often,26-100,No,Yes,Yes,No,No,No,No,Somewhat easy,Don't know,Don't know,Yes,Yes,No,Maybe,Yes,Don't know,
2014-05-03,25,Non-binary,United States,Florida,No,No,No,Sometimes,100-500,No,Yes,No,Yes,No,Yes,No,Very difficult,Don't know,Don't know,No,Some of them,Maybe,Yes,Don't know,Yes,
2014-11-26,50,Female,United States,Illinois,No,No,No,Sometimes,100-500,No,Yes,Yes,No,No,No,Yes,Very easy,Don't know,No,No,Yes,Maybe,Yes,No,Yes,
2014-12-19,40,Male,France,Not applicable,Yes,No,Yes,Often,100-500,Yes,No,Yes,Yes,No,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Don't know,No,
2014-04-28,35,Male,Germany,Not applicable,No,No,No,Never,500-1000,Yes,Yes,Yes,No,Don't know,Yes,No,Somewhat easy,Yes,Don't know,Some of them,No,Maybe,No,Yes,No,
2014-10-21,30,Male,United States,Illinois,Yes,Yes,No,Rarely,500-1000,No,Yes,Yes,No,No,No,No,Don't know,Don't know,No,Some of them,No,Maybe,Yes,No,No,
2014-06-08,50,Female,Australia,Not applicable,No,No,No,Never,26-100,No,Yes,Don't know,Don't know,No,Yes,No,Don't know,No,Yes,Some of them,Yes,No,No,No,No,
2014-10-30,50,Other,United States,Texas,No,No,No,Never,1000+,Yes,Yes,Yes,Don't know,Yes,No,Yes,Very easy,Yes,Yes,No,No,No,No,No,Yes,
2014-08-16,18,Female,Other,Not applicable,No,No,No,Sometimes,1000+,No,Yes,No,No,Yes,No,No,Somewhat difficult,No,Yes,Some of them,Some of them,No,Yes,Yes,Yes,
2014-12-31,55,Non-binary,United States,Massachusetts,No,No,Yes,Rarely,1-5,No,No,Don't know,Yes,No,No,No,Somewhat difficult,Yes,Yes,Some of them,Some of them,Maybe,No,Don't know,No,
2014-08-04,35,Male,United States,California,Yes,No,Yes,Rarely,1-5,Yes,Yes,Yes,Don't know,Don't know,Yes,No,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,
2014-07-03,30,Female,United States,Illinois,No,Yes,Yes,Often,100-500,Yes,No,No,Yes,No,Yes,Don't know,Very easy,Yes,No,No,Some of them,Yes,Yes,Yes,No,
2014-01-15,40,Female,United States,Washington,No,No,No,Never,100-500,No,Yes,Yes,No,Yes,No,No,Don't know,Yes,Yes,Yes,Yes,Maybe,Yes,No,Yes,
2014-06-06,40,Male,United States,Florida,No,Yes,No,Sometimes,26-100,Yes,Yes,Yes,Yes,Yes,Don't know,Yes,Somewhat difficult,Don't know,Yes,No,No,Yes,Yes,No,Yes,
2014-05-16,21,Male,Germany,Not applicable,No,Yes,Yes,Never,26-100,Yes,Yes,Yes,Yes,No,Yes,Don't know,Very easy,No,No,No,No,Maybe,No,No,Yes,
2014-09-18,50,Female,Netherlands,Not applicable,No,Yes,No,Rarely,500-1000,Yes,Yes,Don't know,Don't know,Yes,Yes,No,Somewhat easy,No,No,No,Yes,No,No,No,No,
2014-06-06,45,Male,Australia,Not applicable,No,No,No,Sometimes,500-1000,No,No,Yes,Yes,Yes,Don't know,No,Somewhat easy,No,No,No,Yes,No,Yes,No,Yes,
2014-02-16,18,Female,United States,Massachusetts,No,Yes,No,Often,6-25,No,No,No,No,No,Yes,Yes,Somewhat difficult,Don't know,Yes,Some of them,No,No,Maybe,No,Yes,
2014-11-20,35,Male,United Kingdom,Not applicable,No,Yes,Yes,Rarely,1000+,Yes,Yes,No,Yes,Yes,Don't know,No,Somewhat easy,No,No,No,No,Maybe,No,No,Yes,
2014-11-28,40,Male,United States,Washington,No,Yes,Yes,Never,500-1000,Yes,Yes,Don't know,Don't know,No,No,Yes,Somewhat difficult,No,Don't know,Some of them,Yes,No,Yes,Don't know,Yes,
2014-06-22,30,Female,United States,California,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,Don't know,No,No,No,Very easy,Don't know,No,Yes,No,No,Yes,Don't know,Yes,
2014-05-10,21,Male,Germany,Not applicable,No,No,Yes,Never,500-1000,No,No,No,Yes,Yes,Yes,Yes,Somewhat easy,Yes,No,No,Some of them,Maybe,No,No,Yes,
2014-04-05,30,Male,United Kingdom,Not applicable,No,No,Yes,Rarely,6-25,No,No,No,Yes,No,Yes,Yes,Very easy,Don't know,Don't know,No,No,No,Maybe,Yes,No,
2014-04-25,18,Male,United States,Texas,Yes,Yes,Yes,Sometimes,100-500,No,No,No,No,No,Yes,Yes,Very difficult,Yes,Yes,Yes,Yes,Yes,No,Don't know,Yes,
2014-08-31,45,Non-binary,United States,Illinois,No,No,No,Never,6-25,No,Yes,Don't know,Yes,No,Don't know,Yes,Very easy,No,Don't know,No,Yes,No,Maybe,Yes,No,
2014-10-19,21,Male,Other,Not applicable,No,No,Yes,Sometimes,1-5,Yes,Yes,Don't know,No,No,No,Yes,Very difficult,Yes,No,No,No,No,No,Yes,Yes,
2014-10-09,21,Non-binary,United States,Washington,No,No,No,Sometimes,26-100,No,Yes,Yes,Yes,No,No,No,Somewhat easy,No,No,No,No,Yes,No,Yes,Yes,
2014-10-26,55,Male,Canada,Not applicable,No,Yes,Yes,Rarely,6-25,No,Yes,Yes,Yes,Don't know,No,Yes,Somewhat difficult,No,No,No,No,No,No,Yes,No,
2014-10-10,35,Prefer not to say,United Kingdom,Not applicable,No,No,Yes,Never,500-1000,No,Yes,Yes,No,No,Yes,No,Somewhat easy,Don't know,No,No,Some of them,No,No,Don't know,Yes,
2014-03-10,21,Other,United States,Massachusetts,No,Yes,No,Often,500-1000,No,Yes,Yes,Yes,No,No,Yes,Somewhat difficult,Don't know,No,Yes,No,Maybe,Yes,No,No,
2014-05-28,65,Male,United States,New York,No,Yes,Yes,Rarely,6-25,Yes,Yes,Yes,Don't know,Yes,No,Don't know,Very difficult,Don't know,No,No,Yes,No,Maybe,Don't know,No,
2014-01-11,55,Male,United States,Florida,No,Yes,No,Sometimes,1-5,Yes,No,Yes,Yes,Yes,No,Don't know,Somewhat easy,Yes,No,Yes,Some of them,No,Yes,Yes,No,
2014-09-11,55,Male,Australia,Not applicable,No,No,Yes,Rarely,500-1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Don't know,Yes,Yes,No,No,No,No,Yes,
2014-11-26,18,Male,United Kingdom,Not applicable,Yes,Yes,No,Sometimes,1-5,No,Yes,Don't know,Don't know,No,No,No,Somewhat difficult,No,No,Yes,No,Maybe,No,Don't know,Yes,
2014-12-26,65,Male,Germany,Not applicable,No,Yes,No,Rarely,26-100,No,Yes,Yes,No,Yes,Don't know,Yes,Very easy,Don't know,No,Yes,Some of them,No,No,Don't know,No,
2014-02-07,25,Male,Other,Not applicable,Yes,Yes,No,Rarely,100-500,No,Yes,Don't know,No,No,No,Don't know,Somewhat difficult,Yes,No,Yes,Some of them,No,Yes,No,Yes,
2014-05-14,30,Male,Australia,Not applicable,No,No,No,Never,1000+,Yes,No,Yes,Yes,No,Yes,No,Very easy,No,Yes,Yes,No,Maybe,No,Yes,Yes,
2014-07-19,45,Male,Canada,Not applicable,No,No,No,Rarely,1000+,Yes,No,No,No,Yes,No,Yes,Somewhat difficult,Don't know,Yes,Yes,Yes,No,No,No,No,
2014-01-23,60,Male,Canada,Not applicable,No,Yes,No,Often,500-1000,No,No,Don't know,No,No,Yes,Yes,Somewhat difficult,Don't know,No,No,Some of them,Yes,No,Yes,Yes,
2014-10-30,30,Male,Germany,Not applicable,No,No,No,Sometimes,26-100,Yes,No,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,No,No,No,No,Yes,
2014-12-12,21,Prefer not to say,India,Not applicable,No,No,Yes,Never,500-1000,No,Yes,Yes,Don't know,Yes,Don't know,No,Somewhat difficult,No,Yes,No,No,No,No,No,No,
2014-10-29,45,Male,United Kingdom,Not applicable,No,No,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,No,No,Somewhat easy,Yes,Don't know,Some of them,No,Yes,Yes,No,Don't know,
2014-12-29,40,Male,Germany,Not applicable,No,Yes,No,Often,26-100,No,Yes,Yes,Yes,No,No,No,Somewhat easy,No,No,Some of them,No,No,Maybe,No,Don't know,
2014-08-06,25,Male,United States,Massachusetts,No,No,No,Sometimes,100-500,No,Yes,Don't know,No,No,No,No,Somewhat easy,No,No,Yes,Some of them,No,No,No,Yes,
2014-05-21,40,Female,Canada,Not applicable,No,Yes,No,Never,500-1000,No,No,Don't know,No,Yes,Yes,Yes,Somewhat difficult,Yes,Yes,Some of them,No,Maybe,Yes,Yes,No,
2014-04-14,65,Non-binary,United States,Washington,No,No,Yes,Often,1-5,Yes,Yes,Yes,Yes,No,Yes,Yes,Very easy,Yes,No,Yes,Some of them,No,Yes,No,Yes,
2014-07-29,40,Non-binary,United States,Florida,No,Yes,No,Rarely,1-5,No,Yes,Yes,No,Don't know,Don't know,Yes,Don't know,Yes,No,Yes,Some of them,No,Yes,No,Yes,
2014-04-21,35,Other,United States,Illinois,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,No,No,Don't know,Somewhat difficult,No,Don't know,Some of them,Some of them,No,No,Yes,No,
2014-04-14,30,Male,Germany,Not applicable,No,Yes,No,Sometimes,1000+,No,No,Yes,No,Yes,Yes,Yes,Very easy,Yes,No,Some of them,No,No,Maybe,Yes,Yes,
2014-11-12,60,Female,United Kingdom,Not applicable,No,No,Yes,Often,500-1000,Yes,Yes,No,No,No,Yes,No,Very difficult,No,No,No,Some of them,No,No,Yes,Yes,
2014-06-20,18,Female,United States,New York,No,Yes,No,Often,100-500,Yes,Yes,Yes,No,No,No,Yes,Somewhat easy,Yes,Don't know,No,No,No,Maybe,No,Don't know,
2014-12-22,60,Male,Canada,Not applicable,No,No,Yes,Often,1000+,Yes,Yes,No,Don't know,No,No,Yes,Somewhat difficult,No,Yes,No,Yes,No,Yes,Don't know,No,
2014-11-20,40,Other,Canada,Not applicable,No,Yes,No,Never,500-1000,Yes,Yes,Yes,Yes,No,Don't know,No,Somewhat easy,No,Yes,Yes,Some of them,Maybe,No,Yes,No,
2014-05-13,21,Male,United States,Texas,No,No,No,Often,100-500,No,Yes,Yes,No,No,Yes,No,Somewhat difficult,No,No,Yes,No,Maybe,Yes,No,Don't know,
2014-10-20,25,Female,Germany,Not applicable,No,No,No,Never,26-100,No,No,No,No,Don't know,Don't know,No,Somewhat difficult,No,Yes,No,Yes,No,Yes,No,No,
2014-11-24,50,Male,Australia,Not applicable,No,No,No,Rarely,6-25,Yes,Yes,Yes,No,No,No,No,Somewhat difficult,No,Yes,Some of them,Yes,Maybe,No,Yes,Yes,
2014-05-07,60,Male,Australia,Not applicable,No,No,No,Sometimes,100-500,Yes,No,Don't know,No,No,No,No,Somewhat easy,Yes,No,Yes,Yes,No,Yes,Don't know,No,
2014-04-16,40,Female,Germany,Not applicable,No,No,No,Sometimes,26-100,Yes,Yes,Don't know,Yes,Yes,No,Yes,Somewhat easy,Don't know,No,Some of them,No,No,No,No,Yes,
2014-04-02,25,Male,United Kingdom,Not applicable,No,Yes,No,Sometimes,26-100,No,Yes,Yes,Yes,Don't know,Yes,No,Somewhat easy,Yes,No,Yes,No,No,No,Don't know,Yes,
2014-10-14,45,Male,United States,Massachusetts,No,No,Yes,Sometimes,100-500,No,No,Yes,Yes,Don't know,Don't know,No,Very easy,Yes,Don't know,No,Yes,Maybe,No,Yes,No,
2014-02-20,30,Male,United States,Texas,No,Yes,No,Often,6-25,No,Yes,Don't know,Don't know,Yes,Yes,Yes,Somewhat easy,No,No,No,Some of them,No,Yes,Yes,Yes,
2014-01-29,55,Female,United States,New York,No,No,No,Rarely,1000+,No,Yes,Don't know,Yes,No,Yes,No,Somewhat difficult,Yes,Yes,No,Yes,No,No,Yes,Yes,
2014-10-23,35,Male,Other,Not applicable,Yes,No,Yes,Rarely,6-25,No,No,Don't know,Don't know,Yes,Don't know,Yes,Very difficult,Don't know,Yes,Yes,No,Maybe,Maybe,Yes,Yes,
2014-10-24,25,Male,United States,Florida,No,Yes,Yes,Often,100-500,Yes,Yes,Yes,No,No,No,Yes,Somewhat easy,Yes,Yes,No,No,No,Maybe,Don't know,Yes,
2014-08-02,21,Non-binary,United States,Illinois,No,Yes,No,Never,500-1000,Yes,No,Don't know,Yes,No,Don't know,No,Somewhat easy,No,Yes,No,No,No,No,Yes,Don't know,
2014-09-24,65,Female,Netherlands,Not applicable,No,No,Yes,Sometimes,100-500,No,Yes,Yes,No,Yes,No,Don't know,Very difficult,Yes,Yes,Yes,No,Yes,No,No,No,
2014-09-14,21,Male,Other,Not applicable,No,No,No,Sometimes,100-500,No,Yes,No,Don't know,Don't know,No,Don't know,Very difficult,Yes,No,Yes,No,No,No,Yes,No,
2014-10-29,25,Female,Australia,Not applicable,No,No,Yes,Sometimes,100-500,Yes,Yes,Don't know,Don't know,Yes,Don't know,Yes,Somewhat easy,Yes,No,No,Some of them,Maybe,No,Don't know,No,
2014-04-11,21,Female,United States,Washington,No,No,No,Sometimes,1000+,Yes,No,Yes,Yes,No,Yes,No,Very easy,Don't know,No,No,Yes,No,No,No,No,
2014-12-12,30,Non-binary,United States,New York,No,No,No,Never,1000+,Yes,Yes,Don't know,Yes,No,Don't know,No,Somewhat difficult,Don't know,Don't know,Yes,Some of them,No,No,No,No,
2014-04-20,21,Male,United States,California,No,No,No,Often,500-1000,No,No,Yes,Yes,No,Yes,Yes,Very difficult,No,No,No,No,No,No,Yes,No,
2014-07-01,60,Male,United States,Florida,Yes,Yes,No,Never,500-1000,No,No,Don't know,Yes,Yes,Don't know,No,Very easy,Don't know,No,Some of them,No,Yes,No,No,Don't know,
2014-11-09,55,Male,United States,Texas,No,Yes,No,Rarely,1-5,No,Yes,Yes,No,Yes,Yes,No,Somewhat difficult,No,Yes,Yes,No,No,Yes,Yes,Don't know,
2014-01-01,21,Male,Canada,Not applicable,No,No,No,Never,1000+,Yes,Yes,Don't know,Don't know,No,No,Don't know,Somewhat difficult,Don't know,No,No,Yes,No,No,Yes,Don't know,
2014-11-15,55,Male,Other,Not applicable,No,No,Yes,Sometimes,1000+,Yes,Yes,Yes,Yes,No,Don't know,Yes,Somewhat easy,Don't know,No,Yes,No,No,Yes,No,No,
2014-02-24,40,Male,United States,Massachusetts,Yes,No,Yes,Sometimes,100-500,Yes,Yes,No,No,Yes,No,Yes,Somewhat difficult,Yes,Yes,Yes,Some of them,Yes,Yes,Don't know,Don't know,
2014-05-29,18,Male,India,Not applicable,No,No,Yes,Often,500-1000,No,Yes,No,No,Yes,No,Don't know,Somewhat easy,No,No,Yes,Yes,No,Yes,Don't know,Yes,
2014-11-05,30,Male,Germany,Not applicable,No,Yes,No,Sometimes,100-500,No,Yes,Yes,Yes,Yes,Don't know,No,Somewhat difficult,No,No,No,No,No,Yes,No,Don't know,
2014-05-17,18,Male,United States,New York,No,No,Yes,Sometimes,26-100,No,No,Yes,Yes,No,No,Don't know,Somewhat difficult,Yes,Yes,Some of them,No,No,No,No,Don't know,
2014-07-21,40,Non-binary,Germany,Not applicable,Yes,Yes,Yes,Often,1000+,Yes,No,No,No,No,Don't know,Yes,Somewhat easy,Yes,Don't know,Yes,No,No,No,Don't know,Don't know,
2014-11-09,30,Male,United States,Texas,No,Yes,No,Sometimes,100-500,No,No,Yes,Don't know,Yes,No,No,Somewhat difficult,Don't know,Don't know,No,Yes,Maybe,Yes,No,No,
2014-04-27,25,Male,United States,Florida,No,No,No,Sometimes,100-500,No,No,No,No,No,Yes,No,Somewhat difficult,Don't know,No,No,No,No,No,No,Yes,
2014-06-03,25,Female,India,Not applicable,No,Yes,No,Sometimes,500-1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Yes,Some of them,Maybe,Yes,Don't know,Yes,
2014-10-18,55,Male,United States,Texas,No,No,Yes,Rarely,1000+,No,Yes,Don't know,Yes,Don't know,Yes,No,Somewhat easy,Don't know,No,No,Yes,Maybe,No,Yes,Yes,
2014-03-04,40,Female,Other,Not applicable,No,No,Yes,Often,500-1000,No,No,Yes,Yes,Don't know,Yes,No,Very easy,Don't know,No,Some of them,No,Yes,No,Yes,No,
2014-09-01,55,Female,United States,New York,No,No,No,Never,26-100,No,Yes,Yes,No,No,No,Yes,Don't know,Yes,Yes,Some of them,No,Yes,Maybe,No,Yes,
2014-01-25,35,Male,Germany,Not applicable,Yes,Yes,Yes,Sometimes,100-500,Yes,No,Yes,No,Don't know,Yes,Yes,Somewhat difficult,Yes,No,Some of them,No,No,Yes,Yes,Yes,
2014-03-31,21,Female,Canada,Not applicable,No,Yes,No,Sometimes,1000+,Yes,Yes,Yes,Yes,Don't know,Yes,No,Don't know,Yes,Don't know,Yes,No,No,No,No,No,
2014-03-16,50,Male,United States,Florida,Yes,Yes,No,Often,100-500,Yes,Yes,Yes,Don't know,Don't know,Yes,No,Very easy,Yes,No,Some of them,No,No,Maybe,No,No,
2014-10-21,35,Male,United States,California,No,No,No,Often,1000+,No,No,Yes,No,No,Don't know,Don't know,Somewhat easy,Yes,Don't know,Yes,Yes,No,Maybe,No,Don't know,
2014-07-29,21,Male,Germany,Not applicable,No,No,Yes,Sometimes,1000+,No,No,Don't know,No,No,No,Yes,Very easy,No,Don't know,No,Some of them,No,Yes,Don't know,No,
2014-12-13,30,Male,Australia,Not applicable,No,No,No,Sometimes,500-1000,Yes,Yes,No,Don't know,Yes,No,Yes,Very difficult,Don't know,No,Some of them,Some of them,Yes,No,Yes,No,
2014-01-17,55,Non-binary,France,Not applicable,Yes,Yes,No,Rarely,26-100,No,No,No,Yes,No,Don't know,Don't know,Very difficult,Don't know,No,Yes,Yes,Maybe,Yes,No,No,
2014-05-08,30,Male,Canada,Not applicable,No,No,No,Sometimes,26-100,No,Yes,Yes,Don't know,No,Yes,Don't know,Somewhat difficult,No,Yes,No,No,No,No,Yes,No,
2014-12-30,30,Male,Australia,Not applicable,No,Yes,Yes,Often,500-1000,No,Yes,No,Yes,Yes,Don't know,Yes,Very easy,Don't know,No,No,No,Maybe,Yes,No,Yes,
2014-09-08,21,Male,India,Not applicable,No,Yes,Yes,Often,100-500,No,No,Yes,Yes,Yes,No,No,Very easy,No,No,No,Some of them,Yes,No,No,Yes,
2014-06-28,40,Male,India,Not applicable,Yes,No,Yes,Often,500-1000,No,Yes,No,Don't know,No,Yes,Yes,Somewhat difficult,Don't know,Yes,Yes,Some of them,No,Yes,No,Don't know,
2014-07-01,65,Male,Canada,Not applicable,Yes,No,No,Never,500-1000,Yes,Yes,Yes,Don't know,Yes,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,No,Yes,No,
2014-06-01,21,Male,Germany,Not applicable,No,Yes,No,Often,26-100,Yes,Yes,Yes,No,No,No,Yes,Somewhat difficult,Yes,No,No,Yes,Maybe,No,No,No,
2014-01-25,45,Female,Australia,Not applicable,No,Yes,No,Often,500-1000,No,Yes,Yes,No,Don't know,No,Yes,Somewhat easy,Don't know,No,Yes,Some of them,Yes,Maybe,No,Yes,
2014-06-29,25,Male,United States,New York,No,No,No,Rarely,100-500,Yes,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,Yes,Yes,Yes,Some of them,No,No,Yes,Yes,
2014-07-17,25,Male,Australia,Not applicable,Yes,Yes,No,Sometimes,26-100,Yes,Yes,Yes,Don't know,No,Yes,No,Very easy,No,Yes,Some of them,No,Maybe,Yes,No,No,
2014-12-10,35,Male,Germany,Not applicable,No,Yes,No,Sometimes,100-500,No,Yes,No,Yes,No,Yes,Don't know,Somewhat difficult,Yes,No,Yes,No,No,Yes,No,Yes,
2014-06-10,25,Male,United States,Washington,No,No,No,Sometimes,1000+,No,No,Yes,Don't know,No,Yes,No,Somewhat easy,No,Don't know,Yes,No,No,Yes,Don't know,Yes,
2014-06-26,21,Non-binary,United States,Pennsylvania,No,No,Yes,Often,100-500,No,Yes,No,No,Yes,Yes,No,Don't know,Don't know,No,No,No,Maybe,No,Don't know,Yes,
2014-10-12,60,Male,United States,Illinois,No,No,No,Sometimes,26-100,Yes,No,Don't know,No,Don't know,Yes,No,Somewhat difficult,Yes,No,No,Yes,Maybe,No,No,No,
2014-03-04,55,Male,United Kingdom,Not applicable,Yes,No,Yes,Sometimes,100-500,No,Yes,Yes,No,Yes,Don't know,Don't know,Somewhat easy,Don't know,No,No,Yes,No,No,Don't know,No,
2014-05-30,21,Male,France,Not applicable,Yes,No,No,Sometimes,26-100,Yes,Yes,Yes,No,Yes,Yes,No,Somewhat easy,Yes,No,No,Yes,No,Yes,No,Don't know,
